Date,Albuquerque,Baltimore,Boston,Charlotte,Chicago,Dallas,Detroit,Las Vegas,Los Angeles,Miami,New Orleans,New York,Philadelphia,Phoenix,Portland,San Diego,San Francisco,San Juan,Seattle,St Louis,Tampa
19740217,6.1,2.5,0.3,6.35,0.8,11.7,-4.15,11.4,13.05,20.0,10.85,2.75,3.05,14.2,6.65,13.6,8.3,24.7,6.1,8.05,14.45
19740218,4.2,-0.55,-1.65,5.55,5.0,17.5,-2.5,8.1,12.5,18.05,12.2,1.1,0.55,12.8,8.3,13.05,10.25,25.55,6.95,9.2,13.05
19740219,5.0,4.45,0.55,11.65,1.95,11.95,2.5,13.05,11.95,23.9,13.9,5.55,6.35,13.6,6.65,12.8,10.55,26.65,6.95,2.25,20.0
19740220,2.2,7.2,6.1,10.0,3.05,18.1,1.4,8.6,16.1,24.45,12.5,6.65,5.55,14.45,6.95,13.6,8.6,26.1,8.1,3.35,17.8
19740221,0.0,3.9,3.85,10.85,6.4,11.1,3.05,6.7,15.0,25.25,18.05,3.9,4.15,12.2,6.4,13.6,8.3,25.55,6.7,4.45,23.05
19740222,2.5,13.9,6.4,11.1,-1.4,7.75,2.75,6.95,11.95,26.95,11.65,8.3,11.65,11.7,4.45,13.05,8.05,25.55,4.7,1.65,17.8
19740223,0.25,4.15,5.25,6.65,-8.65,12.5,-5.0,8.6,16.1,20.3,10.0,4.7,3.05,13.3,5.25,16.1,8.6,25.55,5.25,-0.8,14.15
19740224,-1.4,1.7,0.0,8.05,-8.1,3.35,-6.9,6.65,19.45,21.15,12.5,-0.8,1.1,15.55,6.7,17.5,11.1,25.55,6.1,-5.3,16.4
19740225,2.8,-0.3,0.0,1.65,-8.05,2.75,-8.05,8.9,18.9,18.6,6.4,0.25,-0.8,19.45,9.7,17.8,10.85,25.25,7.2,-8.05,10.3
19740226,4.45,-1.95,0.55,-1.1,-3.35,9.45,-3.35,10.25,14.45,12.2,5.8,-0.8,-3.3,17.25,5.85,15.55,11.1,25.25,5.55,0.3,5.55
19740227,8.9,0.25,0.25,2.75,5.25,14.2,3.05,14.7,13.9,13.9,6.95,0.0,-1.65,16.4,6.65,15.0,10.3,26.4,6.35,9.45,9.45
19740228,9.75,6.7,5.55,7.75,5.55,19.15,6.7,15.55,13.05,18.9,16.65,3.85,5.3,18.05,7.5,16.1,12.8,25.8,8.6,10.0,15.8
19740301,14.15,7.75,8.05,16.1,2.5,20.85,1.95,18.3,15.25,21.1,15.85,8.35,6.95,20.55,8.1,17.5,12.75,25.85,6.1,6.65,15.55
19740302,11.65,4.7,3.35,16.65,13.6,21.95,6.1,13.6,13.35,20.55,20.55,3.9,3.9,21.4,4.45,15.0,8.35,25.55,4.7,18.9,16.1
19740303,11.7,11.35,3.9,17.2,15.0,22.2,12.5,6.95,12.25,22.2,20.55,7.5,8.9,15.85,3.35,12.8,8.6,25.55,3.35,21.65,19.45
19740304,6.1,20.55,13.35,17.5,6.1,22.5,10.0,6.1,11.95,22.8,23.35,10.0,16.1,13.05,8.6,12.5,7.8,24.7,7.2,15.55,18.9
19740305,5.8,16.1,12.2,19.7,7.8,21.7,7.2,9.75,13.05,23.65,22.75,13.85,13.9,13.3,5.55,14.2,11.1,25.55,4.45,11.4,20.55
19740306,8.35,8.35,9.45,18.35,10.3,23.85,8.35,13.05,11.7,24.2,22.75,7.8,10.0,15.0,2.75,12.8,10.55,26.1,2.5,18.05,21.1
19740307,14.7,14.15,13.35,21.65,7.75,23.6,9.45,10.85,13.1,24.75,23.3,13.9,14.45,17.25,1.4,13.9,7.75,25.3,2.2,23.05,21.65
19740308,11.65,11.95,6.65,20.55,6.95,22.75,2.25,9.2,10.25,25.25,22.5,8.6,8.05,13.1,3.05,12.5,7.8,25.8,3.3,22.25,25.25
19740309,12.75,5.0,0.55,20.0,11.95,23.05,4.75,9.7,11.1,25.3,21.4,3.35,3.9,10.25,10.25,12.25,8.35,25.55,8.9,17.5,24.15
19740310,4.15,10.0,1.95,20.3,3.65,21.7,3.05,8.65,11.7,23.35,23.9,6.1,6.95,10.25,8.65,12.5,11.4,25.25,11.1,8.9,22.2
19740311,6.1,4.45,0.85,13.6,3.6,20.55,0.8,12.5,12.75,22.5,24.75,3.9,3.85,14.7,10.55,13.85,12.25,24.7,10.55,10.85,23.65
19740312,9.45,3.9,-1.4,9.45,2.8,15.25,-0.55,12.75,14.15,23.3,23.6,2.5,3.05,18.05,6.65,14.7,13.3,23.9,7.75,6.15,21.65
19740313,10.55,0.6,-4.15,6.95,-0.25,12.25,-1.4,15.55,14.75,24.45,16.4,0.0,-0.6,18.6,6.65,15.55,10.85,25.85,6.95,2.5,22.2
19740314,11.95,4.45,1.95,6.4,1.95,16.4,-1.65,18.05,15.55,21.4,15.3,4.75,3.35,19.4,6.7,14.45,13.9,25.55,6.95,4.7,19.2
19740315,13.3,5.55,4.45,8.85,4.15,17.25,1.95,18.35,14.75,23.35,18.9,4.45,4.45,20.3,10.0,14.7,15.85,25.0,10.55,5.85,21.95
19740316,14.4,8.6,6.95,10.55,2.75,13.85,1.7,20.0,14.2,25.0,17.5,8.9,8.6,21.65,11.1,15.55,15.25,26.4,9.45,2.5,21.95
19740317,15.55,4.7,4.7,5.55,0.0,16.4,1.35,22.8,16.1,23.9,11.65,5.0,3.9,22.8,8.05,15.0,13.85,26.1,8.05,1.15,15.85
19740318,15.0,7.25,1.7,6.65,5.0,23.05,1.1,22.25,14.75,18.65,16.1,5.85,6.1,22.25,7.5,15.55,13.05,26.1,6.95,12.5,16.65
19740319,15.3,9.45,5.85,16.35,0.8,16.4,1.4,16.15,13.9,21.15,23.05,8.9,9.15,18.85,10.25,15.8,13.6,25.85,9.15,3.6,17.75
19740320,11.35,6.65,3.6,13.35,0.55,9.15,-1.1,15.55,13.9,24.15,25.0,4.7,5.3,17.25,9.7,15.85,10.85,26.35,8.65,2.2,23.6
19740321,8.05,8.35,4.45,11.7,-1.4,4.4,0.25,15.55,13.35,25.85,16.4,8.05,6.7,19.15,10.55,15.85,11.35,25.55,8.3,-1.4,24.15
19740322,9.45,4.15,1.95,6.4,2.2,10.3,2.2,16.95,13.9,25.8,12.2,5.55,3.85,18.9,7.75,15.55,11.4,26.35,8.6,2.8,20.0
19740323,11.9,7.8,5.0,8.9,-7.5,7.8,-1.7,16.35,14.45,26.9,19.15,8.05,8.35,17.2,8.9,15.55,12.2,26.1,8.35,-6.95,21.1
19740324,8.85,6.4,5.55,12.5,-12.2,1.35,-10.0,17.25,14.45,27.5,13.35,8.9,7.75,18.35,9.7,16.35,11.4,26.4,8.6,-10.25,24.45
19740325,11.4,-1.1,-2.5,2.25,-2.75,7.5,-8.35,17.75,12.8,26.9,11.65,-1.95,-1.35,18.9,11.95,15.8,11.4,26.65,10.0,-2.5,24.45
19740326,12.5,5.3,1.1,7.2,5.0,10.85,2.2,18.6,14.45,25.25,14.7,4.15,3.35,20.0,14.7,16.65,14.45,26.4,13.1,9.2,24.15
19740327,12.8,7.25,0.85,10.3,3.05,16.95,0.55,16.95,15.0,26.35,17.5,3.9,4.7,18.35,11.1,16.4,13.35,26.65,11.95,12.5,25.0
19740328,12.5,8.05,-1.15,15.0,3.3,21.9,0.0,17.75,13.9,25.25,22.5,5.85,7.8,19.2,10.8,16.1,15.0,25.55,8.9,18.65,24.45
19740329,16.35,4.2,-5.55,10.0,6.15,19.45,0.3,18.9,15.55,26.95,23.9,-0.55,3.05,21.65,11.95,17.5,16.1,25.8,10.3,16.1,25.25
19740330,16.4,5.0,1.35,13.35,4.7,19.7,5.3,20.55,13.65,27.2,22.8,3.65,5.0,22.75,10.85,16.95,11.95,26.1,9.7,10.8,24.15
19740331,12.5,5.8,6.4,15.3,5.3,26.15,4.2,16.65,13.3,24.45,23.35,6.1,5.55,21.95,9.45,16.65,11.95,26.95,9.45,11.95,22.2
19740401,10.55,6.65,8.35,18.85,13.35,20.0,4.45,16.95,13.9,25.25,24.75,8.9,7.5,18.35,9.15,15.8,12.2,26.1,8.9,17.2,22.8
19740402,11.1,14.15,6.1,19.45,12.5,20.8,11.4,15.0,15.8,27.5,23.3,10.0,11.35,21.7,8.35,16.35,11.65,26.65,8.6,14.15,25.55
19740403,7.5,14.45,13.35,19.75,14.15,18.65,10.85,12.2,15.0,27.2,26.65,12.2,12.8,17.25,9.15,15.55,10.85,26.65,9.45,17.8,25.55
19740404,6.65,17.8,15.0,19.75,6.95,12.25,10.25,12.2,17.8,26.9,19.7,13.6,18.6,17.2,6.95,17.8,12.5,25.8,8.05,6.15,25.85
19740405,10.25,13.6,15.6,15.0,4.2,12.25,1.95,16.15,19.2,25.8,16.15,12.2,15.25,21.4,10.3,19.45,14.75,25.55,10.3,5.25,22.25
19740406,16.1,4.7,6.4,7.75,6.1,15.3,3.85,22.2,15.85,19.7,15.85,7.25,5.0,21.65,10.0,16.1,12.8,25.0,8.6,8.35,15.25
19740407,12.2,8.05,7.5,9.15,5.85,21.65,3.3,17.5,16.15,19.4,18.35,6.1,8.05,21.65,11.95,18.05,13.05,25.8,10.55,10.3,16.7
19740408,13.3,10.25,5.85,12.5,1.65,15.0,0.0,20.3,15.85,23.35,21.95,8.6,10.3,23.05,10.25,17.25,13.05,26.35,10.85,4.45,19.45
19740409,18.3,5.55,1.1,8.85,2.2,13.05,1.15,15.8,13.9,23.9,16.1,3.6,4.45,22.8,8.05,15.8,10.55,25.55,8.9,6.4,17.25
19740410,10.25,6.15,0.25,8.05,8.05,16.95,5.0,15.0,13.9,20.3,18.35,3.85,4.75,17.5,8.3,15.25,10.85,26.1,8.9,13.05,17.25
19740411,10.8,8.05,8.35,11.1,14.15,19.4,10.0,19.2,13.85,25.0,21.95,9.15,8.6,18.05,9.4,15.85,13.6,26.35,8.05,17.25,21.9
19740412,12.5,13.6,7.75,16.95,17.25,20.8,13.9,18.6,17.25,26.1,23.9,10.25,13.05,20.6,8.35,16.4,15.8,26.65,7.8,20.85,25.55
19740413,8.1,18.05,6.1,21.4,15.3,25.0,16.7,13.6,16.4,26.95,22.2,10.85,16.4,22.5,10.25,16.1,16.35,26.9,10.3,20.3,25.85
19740414,9.75,16.1,10.55,21.1,10.85,14.75,13.3,13.9,15.8,26.35,23.6,9.45,16.9,19.15,15.3,18.05,15.55,25.8,18.35,13.65,25.85
19740415,13.35,15.6,13.05,17.8,8.3,13.65,5.8,16.4,15.0,26.95,17.5,13.05,15.3,21.95,10.0,16.7,11.95,26.1,10.8,11.4,24.45
19740416,13.6,11.15,11.4,11.9,7.8,15.0,7.2,18.3,15.0,26.4,18.85,12.8,11.95,21.4,9.7,17.2,13.9,26.1,10.25,9.15,23.6
19740417,16.1,10.85,12.25,13.35,11.65,15.55,9.45,20.85,14.45,25.6,18.6,12.5,12.25,23.05,12.8,16.35,11.4,27.5,10.3,10.8,20.85
19740418,18.6,13.35,15.0,12.5,10.3,20.85,8.6,19.2,14.45,24.45,19.7,15.25,14.15,23.6,11.7,16.35,11.35,26.1,10.55,16.65,20.0
19740419,16.4,9.75,6.65,14.7,8.05,22.5,4.75,15.25,13.3,24.45,19.7,9.7,10.85,20.3,10.25,15.55,11.95,27.25,9.45,17.5,21.1
19740420,13.05,8.6,5.85,15.0,16.95,21.1,8.6,16.4,15.0,23.3,21.15,8.35,10.8,18.9,13.35,15.55,12.8,27.75,11.4,20.25,21.1
19740421,14.7,15.0,15.0,15.55,18.6,21.4,15.55,18.35,15.6,25.0,23.9,12.5,15.55,21.4,13.9,16.95,11.4,26.65,9.7,18.6,21.65
19740422,14.7,20.85,20.8,18.9,11.65,19.7,14.45,20.0,15.55,25.0,23.35,16.15,20.0,23.35,12.2,17.75,11.35,27.2,11.4,15.6,21.9
19740423,16.7,13.65,15.85,18.6,4.75,17.75,6.4,22.5,13.9,26.4,19.7,15.85,14.75,25.0,10.8,16.4,10.0,26.1,9.15,8.9,21.95
19740424,20.3,10.0,7.5,10.85,6.35,18.65,6.95,20.0,14.45,26.4,20.85,11.4,10.3,25.3,12.5,16.95,9.7,26.95,8.1,8.9,22.8
19740425,18.05,10.85,5.55,11.1,10.55,20.0,7.5,18.65,12.8,22.2,16.95,10.55,12.2,24.7,10.3,15.25,10.3,28.05,8.9,14.15,20.85
19740426,17.5,13.9,8.3,14.75,16.65,21.65,12.75,15.55,14.7,23.35,17.5,13.6,14.45,21.4,10.3,15.25,11.95,27.5,10.55,20.55,18.6
19740427,13.6,12.75,10.0,17.5,20.3,21.95,16.95,15.55,15.25,22.25,19.7,10.85,14.7,21.4,10.55,16.4,12.25,26.4,10.0,21.4,20.55
19740428,14.45,17.25,16.35,20.0,21.1,24.15,20.85,18.1,15.85,24.7,20.85,13.05,17.5,21.1,11.7,16.7,14.7,25.55,12.25,23.6,20.25
19740429,12.8,24.45,20.8,21.95,18.1,23.35,20.0,20.25,16.95,24.7,22.25,20.0,23.9,23.05,13.05,17.5,17.8,26.65,12.75,19.15,20.85
19740430,15.0,22.75,17.25,21.65,14.15,20.0,14.15,20.0,17.75,21.15,23.3,20.25,23.6,25.0,12.75,18.3,12.5,25.0,12.25,12.5,21.4
19740501,15.25,19.7,12.8,21.1,11.15,19.7,11.1,23.05,17.8,23.05,22.75,16.95,17.25,24.7,11.1,17.2,11.4,25.55,8.6,14.7,21.65
19740502,17.8,11.1,9.45,16.95,13.1,22.5,10.0,25.55,16.4,24.15,25.25,9.45,12.25,25.55,11.95,15.85,11.35,26.1,11.4,13.05,21.65
19740503,18.05,14.45,9.15,21.1,12.2,24.7,10.85,25.0,16.9,24.4,25.0,10.55,12.2,25.85,12.8,16.65,13.6,27.2,11.15,14.45,22.5
19740504,17.25,13.6,11.4,18.3,11.4,21.7,7.25,22.2,16.1,24.7,23.85,13.6,13.35,24.75,16.15,16.1,13.3,26.1,14.45,13.1,23.35
19740505,18.3,8.9,9.15,11.95,11.65,17.8,10.3,23.05,15.8,25.0,22.25,9.45,10.0,25.0,17.2,16.35,12.2,27.2,14.45,16.7,23.6
19740506,16.1,12.5,8.35,14.45,6.4,18.3,4.4,22.8,18.35,26.95,21.4,11.1,12.8,25.0,16.95,18.05,12.75,27.8,16.4,10.85,24.45
19740507,18.3,8.6,9.2,14.15,6.1,19.45,4.7,26.4,16.65,25.6,20.85,11.4,9.15,26.9,16.95,18.6,14.15,29.4,13.05,11.95,23.9
19740508,20.85,9.45,11.15,15.85,6.4,22.8,5.25,27.5,16.9,25.0,21.1,11.7,11.4,27.75,14.15,16.65,15.25,29.15,11.7,15.3,23.3
19740509,22.5,14.7,11.15,20.55,6.1,25.0,6.65,28.05,16.9,25.25,23.6,13.6,16.1,27.8,12.2,16.95,13.6,28.9,11.35,11.4,23.9
19740510,22.75,17.75,9.75,21.4,10.0,22.2,8.6,26.95,17.5,26.1,24.15,14.75,17.5,27.25,11.95,17.5,14.15,28.6,10.8,13.6,26.35
19740511,21.4,15.3,9.2,22.8,15.8,22.8,13.05,27.5,17.25,27.25,24.15,12.75,14.75,28.05,13.85,17.8,14.15,28.3,11.65,16.7,28.05
19740512,21.35,15.25,12.5,18.85,10.85,23.6,13.6,29.2,16.4,29.15,22.75,15.55,18.05,28.85,9.7,16.95,12.5,27.2,9.7,15.8,26.1
19740513,21.1,14.15,14.15,17.8,11.4,25.0,9.45,25.25,16.65,26.95,21.9,15.3,13.35,26.1,9.4,17.2,11.7,27.8,8.35,18.35,24.15
19740514,20.85,17.25,16.1,19.2,15.3,27.2,17.5,25.3,16.9,26.4,24.4,15.25,17.5,25.8,10.55,16.95,12.2,27.2,10.0,18.05,25.0
19740515,22.2,23.05,20.85,21.35,13.3,27.5,14.45,26.1,16.95,26.1,27.2,17.5,22.75,25.85,8.3,17.2,11.95,28.35,8.9,15.0,25.8
19740516,23.35,23.6,21.95,23.35,17.8,26.9,15.25,23.65,17.2,27.25,27.5,20.0,22.75,26.4,9.15,16.35,11.35,27.25,10.85,25.25,25.85
19740517,20.0,25.25,22.8,25.25,14.15,27.5,18.35,21.95,16.65,27.8,26.95,23.65,25.55,27.75,8.9,16.65,11.1,25.55,11.15,22.5,25.0
19740518,19.15,18.9,19.4,25.55,11.9,27.5,14.7,18.05,15.3,27.5,25.3,19.7,20.85,24.45,9.15,16.1,10.0,26.95,12.2,23.05,26.4
19740519,21.15,16.1,11.9,25.0,15.55,26.4,14.45,12.75,14.15,26.9,24.45,16.1,18.35,20.0,12.5,16.1,11.95,28.35,13.9,25.55,26.95
19740520,12.5,15.55,11.1,18.9,18.6,25.55,14.2,16.65,15.85,27.5,25.0,15.3,16.95,19.15,13.05,16.7,12.5,27.25,13.3,27.25,27.2
19740521,14.15,17.25,11.95,20.8,23.9,23.9,18.6,18.85,17.5,26.65,23.9,15.25,16.9,23.05,13.9,18.05,13.05,26.95,14.2,25.0,27.2
19740522,19.4,21.1,16.1,21.95,21.4,24.45,20.25,23.85,17.8,26.9,25.8,21.4,21.95,26.4,14.15,18.85,14.7,26.95,14.7,21.65,26.4
19740523,20.85,21.1,10.0,22.5,17.5,24.45,18.3,25.85,18.05,27.8,24.15,19.15,21.1,29.45,13.9,17.8,15.25,26.95,13.6,20.55,27.25
19740524,22.8,20.55,10.0,23.35,13.05,26.15,14.45,25.0,17.5,27.75,25.3,15.85,21.1,27.5,14.75,17.75,15.25,26.65,14.7,18.9,28.05
19740525,20.55,16.1,12.2,22.75,14.45,26.95,11.95,28.35,19.45,27.8,25.85,17.2,17.2,30.25,18.6,19.7,16.65,27.75,17.25,17.5,27.2
19740526,23.05,15.3,9.45,16.95,12.75,22.8,12.25,30.85,18.9,28.05,21.9,16.4,15.85,31.95,14.7,20.3,21.4,27.25,14.75,16.95,27.2
19740527,25.0,14.45,8.35,17.5,13.9,22.5,11.65,32.5,19.2,29.15,22.5,12.25,14.45,32.25,13.85,17.2,14.45,26.95,14.75,18.6,27.8
19740528,26.4,14.45,12.2,17.75,19.45,26.4,11.4,31.4,18.35,26.95,23.05,15.85,15.8,31.15,14.45,18.1,12.2,27.2,13.35,22.5,27.8
19740529,23.05,20.3,12.25,22.2,19.15,28.6,18.6,28.6,17.8,26.95,26.7,17.5,19.2,28.85,12.8,18.35,13.05,26.95,13.6,23.6,26.15
19740530,22.2,20.0,11.95,23.6,15.8,28.6,16.1,25.85,17.8,26.7,27.75,15.55,19.4,27.5,14.15,17.5,15.0,27.25,13.6,22.5,27.25
19740531,20.25,18.35,15.0,25.25,16.95,24.45,20.3,26.7,17.2,27.5,28.1,15.0,18.05,27.5,16.7,17.25,13.6,28.6,15.8,17.25,27.25
19740601,24.2,20.25,17.75,23.85,16.4,23.6,15.8,27.8,18.35,28.05,26.65,20.3,21.95,28.05,19.15,18.6,15.0,28.05,18.9,18.6,29.15
19740602,25.85,15.0,15.0,23.3,16.95,23.6,16.1,28.9,17.5,28.65,25.0,17.25,16.95,28.9,18.6,18.65,14.15,28.6,17.2,19.45,28.35
19740603,24.75,17.75,13.35,20.3,18.65,24.7,16.95,29.7,18.05,26.7,25.6,17.25,18.05,28.05,16.7,18.6,15.0,28.05,12.2,20.3,27.8
19740604,23.35,18.65,16.4,19.45,23.05,26.7,21.1,30.55,18.65,26.95,25.85,17.2,19.75,29.15,15.25,18.1,15.0,27.25,11.4,21.35,26.7
19740605,23.3,18.65,21.65,20.55,20.85,28.05,21.95,31.35,18.9,26.65,26.95,18.9,20.85,29.45,15.3,17.5,14.7,27.25,14.15,22.25,26.15
19740606,23.9,18.1,16.4,23.85,21.65,29.45,22.75,30.3,18.9,27.2,28.05,20.55,20.8,30.25,13.9,17.25,15.0,28.05,13.3,22.8,26.95
19740607,21.4,17.2,11.65,23.3,21.1,25.0,24.15,30.25,18.35,28.05,28.9,16.1,17.8,29.45,14.15,17.5,15.0,27.75,12.5,21.35,28.35
19740608,16.1,21.4,18.3,22.25,20.0,28.3,21.95,23.6,19.45,29.45,28.6,18.9,21.4,28.05,15.0,18.9,20.0,27.5,13.6,21.4,28.85
19740609,20.85,23.05,25.85,25.55,22.5,23.05,25.0,24.7,19.2,29.75,28.9,21.4,23.9,28.05,16.9,19.45,16.1,27.75,16.1,23.9,28.6
19740610,22.75,26.65,23.6,26.4,15.0,23.05,18.6,28.35,18.35,28.35,27.75,25.85,28.35,30.55,20.3,19.2,14.15,28.35,18.35,20.85,27.2
19740611,24.7,21.95,17.5,23.05,15.85,24.7,15.0,30.85,18.9,27.5,26.15,23.9,23.35,32.5,20.8,18.35,13.85,29.75,18.35,18.35,26.15
19740612,26.65,20.25,19.15,22.5,16.35,21.4,15.55,33.05,18.9,26.95,26.1,18.9,21.4,33.85,21.7,18.6,14.2,28.05,19.45,18.05,27.2
19740613,26.4,18.1,17.5,22.5,17.75,24.15,15.8,34.15,19.15,26.95,24.7,17.5,20.3,33.6,21.4,18.9,15.0,28.05,21.35,20.25,26.65
19740614,28.05,21.15,18.05,22.25,20.25,27.5,18.1,33.05,19.45,27.5,24.7,18.6,20.85,34.7,16.1,20.0,15.25,28.05,17.5,22.8,26.65
19740615,26.7,21.1,16.4,22.5,17.2,28.6,18.05,33.3,21.15,27.8,25.3,18.05,21.65,36.65,18.35,21.15,15.85,27.5,16.95,21.1,25.55
19740616,28.05,20.85,16.1,22.75,13.9,28.05,13.6,33.9,18.9,25.0,26.7,20.8,23.9,36.4,21.1,19.7,15.25,27.5,19.2,14.45,26.1
19740617,29.45,20.0,20.6,19.15,14.15,26.1,13.05,32.75,17.75,27.75,26.95,21.1,22.2,34.7,21.65,18.9,15.55,28.9,20.8,17.5,26.4
19740618,31.35,18.9,23.05,19.7,18.9,28.85,18.05,31.4,18.05,27.2,24.75,22.5,20.8,34.75,21.4,18.9,16.4,28.35,20.25,21.1,28.05
19740619,30.55,21.95,21.4,23.05,23.35,28.85,20.0,29.45,18.05,28.3,25.0,21.95,22.8,34.15,17.75,18.9,16.7,27.8,19.7,25.0,27.25
19740620,30.0,25.55,23.35,25.8,23.9,29.15,23.6,30.85,19.7,28.05,25.55,24.15,25.85,34.45,17.2,19.2,17.75,28.35,16.4,28.6,28.05
19740621,30.8,25.0,23.05,23.6,22.8,29.15,24.15,31.4,18.9,27.2,25.55,22.5,25.85,35.6,20.55,18.9,17.5,29.75,18.9,26.95,27.5
19740622,29.45,25.85,19.7,26.95,14.7,30.0,19.15,32.5,18.6,27.5,26.1,25.85,25.85,35.85,16.95,18.35,15.0,29.15,16.65,22.5,26.95
19740623,28.05,18.6,16.9,25.0,13.9,26.4,14.45,33.9,19.75,28.35,26.95,19.15,19.15,38.05,16.4,18.9,14.15,30.55,16.4,16.4,25.25
19740624,27.5,19.45,16.65,21.1,15.0,23.6,15.55,35.3,21.1,26.95,23.9,20.85,20.3,37.8,16.9,20.25,13.9,29.45,16.65,14.15,25.0
19740625,28.35,19.15,14.15,21.1,15.25,22.25,18.35,36.1,20.85,27.8,22.5,16.4,16.1,36.95,12.25,22.25,15.0,29.75,14.45,16.4,25.85
19740626,29.15,19.45,12.5,20.3,16.95,22.2,19.15,35.55,20.85,27.2,24.15,15.55,18.85,36.95,12.5,21.95,14.4,29.45,13.6,18.05,22.25
19740627,30.55,19.2,14.75,18.05,18.1,21.95,18.05,35.55,21.4,30.0,22.5,16.4,20.25,37.5,17.5,23.35,16.4,28.9,15.8,20.3,24.15
19740628,30.85,15.3,14.7,19.7,18.9,24.75,19.15,35.3,21.15,28.65,21.9,16.1,15.85,37.2,18.35,22.5,21.65,30.55,17.25,21.1,25.55
19740629,29.45,18.05,18.6,19.45,21.35,26.35,20.85,34.15,19.75,29.15,23.65,19.75,20.0,35.8,22.75,20.55,19.2,29.45,21.4,24.45,26.4
19740630,28.9,21.1,22.5,22.2,22.25,27.8,21.1,33.3,19.45,28.35,23.65,21.65,23.35,35.25,21.9,19.2,15.0,28.05,21.35,24.75,26.95
19740701,28.05,24.7,23.05,24.2,22.8,29.45,21.7,32.25,19.7,26.35,25.3,23.05,24.15,35.0,15.25,19.2,16.4,28.9,16.4,23.85,26.65
19740702,27.8,25.0,23.35,25.85,26.65,29.75,24.45,32.5,20.0,27.2,25.55,25.0,25.55,33.35,17.2,19.45,16.15,29.15,17.5,29.45,25.0
19740703,27.5,27.25,25.0,26.7,28.85,29.45,28.3,31.4,19.45,27.2,26.7,27.2,27.2,32.5,19.45,20.0,17.2,28.35,18.05,29.15,26.4
19740704,27.5,27.75,26.95,23.3,21.95,28.05,26.1,32.8,18.35,26.65,26.4,28.9,28.85,34.75,19.15,20.55,16.15,27.75,16.1,25.0,25.25
19740705,26.1,26.1,18.05,25.0,19.15,28.6,20.85,34.45,18.9,27.8,26.1,25.85,25.55,36.95,17.5,20.0,16.15,28.9,16.4,23.05,25.0
19740706,25.55,23.9,21.95,24.75,19.75,29.75,19.15,32.75,19.2,27.75,24.75,23.9,26.15,35.3,16.4,19.2,14.45,28.9,15.55,24.2,26.1
19740707,23.9,26.1,25.55,24.7,24.75,28.9,21.4,31.1,20.0,28.05,24.15,26.65,26.1,30.0,17.5,20.0,15.0,28.9,16.95,26.1,26.7
19740708,24.75,26.65,25.85,24.4,26.65,29.45,25.55,29.2,20.3,27.8,25.55,28.9,27.5,29.7,17.5,19.45,16.65,28.35,16.35,28.05,27.5
19740709,25.8,28.35,28.85,25.3,28.05,30.0,27.5,28.6,19.2,28.65,26.95,29.7,28.9,30.55,15.3,20.0,16.1,28.65,14.75,28.85,27.75
19740710,27.8,28.6,26.4,26.15,23.3,30.55,23.9,28.05,20.0,28.6,28.6,29.7,29.4,30.8,16.65,20.55,15.85,28.9,15.85,29.7,28.05
19740711,27.5,22.5,20.0,25.85,20.8,29.45,20.8,26.95,19.45,29.45,27.25,21.7,23.05,31.1,15.25,20.3,15.8,28.65,15.0,28.35,28.6
19740712,25.6,21.65,19.45,23.9,23.35,28.6,19.15,28.6,20.55,28.6,29.2,23.85,22.8,33.65,16.95,20.3,16.95,28.6,16.7,28.9,25.55
19740713,20.85,23.1,23.9,23.05,27.8,29.45,21.15,31.15,20.55,27.25,28.05,23.6,22.5,34.7,18.85,21.35,16.7,28.65,18.05,28.9,26.95
19740714,22.8,25.55,25.85,24.45,29.15,30.25,28.9,32.5,21.1,27.2,27.5,27.5,26.4,31.65,19.45,21.35,17.5,28.9,18.6,30.0,26.1
19740715,21.15,28.6,26.4,26.7,22.5,29.75,23.6,26.95,23.9,26.95,26.95,29.45,28.35,30.85,16.7,21.65,15.3,29.75,15.0,26.7,26.15
19740716,22.5,24.75,20.0,26.4,21.65,29.75,20.0,30.0,23.35,28.3,26.4,25.55,25.3,33.35,17.8,23.6,15.55,29.15,15.25,23.35,26.65
19740717,24.2,23.35,21.7,25.6,24.75,28.6,20.25,31.65,22.25,27.75,26.4,24.15,22.2,35.55,20.0,23.05,16.65,28.05,16.95,25.25,27.5
19740718,21.95,26.4,24.4,25.85,25.55,28.6,27.75,32.5,20.25,27.8,26.15,23.35,26.1,33.3,19.45,22.2,18.35,28.9,17.5,29.75,26.95
19740719,22.75,27.75,24.45,26.95,27.5,29.45,25.55,29.75,23.85,29.45,25.85,28.35,27.75,31.4,19.7,25.55,18.05,29.15,17.8,30.55,27.5
19740720,22.5,22.8,20.0,26.1,20.6,30.85,19.4,29.45,24.15,28.6,27.5,23.05,23.05,31.1,20.3,26.4,17.5,28.9,18.05,27.25,27.5
19740721,23.05,21.35,20.85,23.05,21.1,31.35,18.9,31.1,21.35,29.2,25.0,21.15,22.8,31.1,21.1,23.9,16.7,28.35,18.35,28.3,29.2
19740722,25.55,21.65,19.75,21.95,18.9,33.05,18.35,33.85,21.95,27.5,27.5,23.05,22.5,32.75,18.9,22.2,18.05,29.45,17.8,27.8,28.05
19740723,25.85,20.0,20.55,20.55,19.15,32.8,18.6,30.25,24.75,28.05,27.5,21.4,21.65,33.35,18.35,25.0,17.75,28.3,16.4,23.9,28.05
